,499527,499529,499533,499535,499537,499539,499541,499543,499545,499547,499551,499553,499557,499559,499561,499563,499565,499567,499573,499575,499577,499581,499583,499585,499587,499589,499591,499593,499599,499601,499603,499605,499607,499611,499617,499623,499625,499627,499629,499631,499635,499637,499639,499641,499643,499645,499653,MSKC-00350,MSKC-00351,MSKC-00352,MSKC-00358,MSKC-00359,MSKC-00360,MSKC-00363,MSKC-00364,MSKC-00378,MSKC-00379,MSKC-00380,MSKC-00386,MSKC-00258,MSKC-00259,MSKC-00260,MSKC-00266,MSKC-00267,MSKC-00268,MSKC-00274,MSKC-00275,MSKC-00276,MSKC-00281,MSKC-00282,MSKC-00283,MSKC-00289,MSKC-00290,MSKC-00291,MSKC-00296,MSKC-00297,MSKC-00298,MSKC-00304,MSKC-00305,MSKC-00306,MSKC-00312,MSKC-00313,MSKC-00314,MSKC-00320,MSKC-00321,MSKC-00327,MSKC-00328,MSKC-00329,MSKC-00335,MSKC-00336,MSKC-00337,MSKC-00343,MSKC-00344,MSKC-00345,MSKC-00578,MSKC-00579,MSKC-00580,MSKC-00586,MSKC-00587,MSKC-00588,MSKC-00594,MSKC-00595,MSKC-00596,MSKC-00602,MSKC-00603,MSKC-00604,MSKC-00610,MSKC-00611,MSKC-00612,MSKC-00626,MSKC-00628,MSKC-00633,MSKC-00637,MSKC-00641,MSKC-00643,MSKC-00649,MSKC-00653,MSKC-00659,6N,1N,2N,3N,8N,9N,10N,11N,13N,41N,47N,52N,53N,55N,146N,148N,149N,213N,215N,216N,217N,231N,234N,237N,239N,240N,4N,5N,44N,48N,51N,232N,235N,12N,16N,49N,147N,214N,241N,PT-NPJ7,PT-P44H,PT-R55F,PT-RN5K,PT-UTHO,PT-WVLH,MSKC-00487,MSKC-00464,MSKC-00478,NCIA-01751,NCIA-01753,NCIA-01757,NCIA-01759,NCIA-01763,NCIA-01765,NCIA-01767,NCIA-01769,NCIA-01771,NCIA-01773,NCIA-01775,NCIA-01777,DFCI-00530,DFCI-00532,DFCI-00536,DFCI-00540,DFCI-00546,DFCI-00548,DFCI-00549,DFCI-00566,DFCI-00574,DFCI-00601,DFCI-00603,DFCI-00607,DFCI-00609,DFCI-00611,DFCI-00615,DFCI-00617,DFCI-00619,DFCI-00621,DFCI-00623,DFCI-00627,DFCI-00631,DFCI-00635,DFCI-00637,DFCI-00744,DFCI-00748,DFCI-00752,DFCI-00756,DFCI-00757,DFCI-00760,DFCI-00761,DFCI-00769,DFCI-00773,DFCI-00777,DFCI-00782,DFCI-00789,DFCI-00790,DFCI-00067-01,DFCI-00068-01,DFCI-00091-01,DFCI-00092-01,DFCI-00093-01,DFCI-00095-01,DFCI-00097-01,DFCI-00118-01,DFCI-00121-01,DFCI-00123-01
X - 13414,12.5314086388285,12.5314086388285,12.5314086388285,14.3228694776184,12.5314086388285,12.5314086388285,12.5314086388285,12.5314086388285,12.5314086388285,12.5314086388285,12.5314086388285,12.5314086388285,12.5314086388285,14.4978519238079,12.5314086388285,12.5314086388285,12.5314086388285,12.5314086388285,12.5314086388285,15.1126564343483,15.8845073868327,12.5314086388285,14.7544614747886,12.5314086388285,12.5314086388285,12.5314086388285,12.5314086388285,12.5314086388285,12.5314086388285,12.5314086388285,12.5314086388285,12.5314086388285,12.5314086388285,12.5314086388285,12.5314086388285,12.5314086388285,12.5314086388285,12.5314086388285,12.5314086388285,14.0065730210184,12.5314086388285,14.0781785493489,15.0341937630452,12.5314086388285,12.5314086388285,14.8632295343332,12.5314086388285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X - 13417,12.7407033571463,12.7407033571463,12.7407033571463,15.1340576852816,12.7407033571463,16.4545338947713,15.0323708474309,15.0430133900215,13.3800518598731,13.9790538118686,12.7407033571463,12.7407033571463,12.7407033571463,15.1585647086546,12.7407033571463,12.7407033571463,14.1169136649018,12.7407033571463,15.7389413315732,16.2813016897974,18.9475233604913,14.3920367469305,12.7407033571463,15.0117831708175,12.7407033571463,12.7407033571463,12.7407033571463,12.7407033571463,14.9561700028665,15.2714753953666,12.7407033571463,15.3556604766206,12.7407033571463,12.7407033571463,12.7407033571463,14.6872433600522,12.7407033571463,12.7407033571463,14.690736412522,12.7407033571463,12.7407033571463,12.7407033571463,12.7407033571463,12.7407033571463,12.7407033571463,16.2034790300067,12.7407033571463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X - 13418,13.1411350360217,13.1411350360217,13.1411350360217,16.0451483110556,13.1411350360217,13.1411350360217,13.1411350360217,13.1411350360217,13.1411350360217,13.1411350360217,15.5331522843675,13.1411350360217,13.1411350360217,16.3926776631451,13.1411350360217,13.1411350360217,13.1411350360217,13.1411350360217,13.1411350360217,13.1411350360217,13.1411350360217,13.1411350360217,13.1411350360217,13.1411350360217,13.1411350360217,13.1411350360217,13.1411350360217,13.1411350360217,13.1411350360217,14.2666133105227,13.1411350360217,13.1411350360217,14.9402766130659,13.1411350360217,16.3391552633585,13.1411350360217,13.1411350360217,13.1411350360217,15.9281237387643,13.1411350360217,13.1411350360217,13.1411350360217,13.1411350360217,14.8344828630703,13.1411350360217,13.1411350360217,16.1778662069467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X - 13421,13.1005755226027,13.1005755226027,13.1005755226027,13.1005755226027,13.1005755226027,14.2247646827192,13.1005755226027,15.6477216698986,14.3289077217551,13.1005755226027,14.6250224392057,13.1005755226027,14.0099506539115,13.1005755226027,13.1005755226027,13.1005755226027,13.1005755226027,15.4147401439598,15.4626474271101,13.1005755226027,16.3237988692103,13.1005755226027,14.4417775421048,13.1005755226027,13.1005755226027,13.1005755226027,13.1005755226027,13.1005755226027,15.0060903887485,14.1832076225736,13.1005755226027,14.2421227899411,13.1005755226027,13.1005755226027,13.1005755226027,16.1443424730056,13.1005755226027,13.1005755226027,15.3566983865143,15.7119228981793,13.7122145378835,13.1005755226027,13.1005755226027,13.1005755226027,14.5261366817011,15.1191148479149,13.1005755226027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X - 13422,12.7494840302545,12.7494840302545,12.7494840302545,14.1970312467131,13.9391473966995,15.1421260007701,12.7494840302545,13.5878035663508,12.7494840302545,12.7494840302545,15.6954943908053,14.1456010488072,12.7494840302545,12.7494840302545,12.7494840302545,15.5910665229638,12.7494840302545,15.0060825995703,15.9073014616516,16.4943324122911,12.7494840302545,14.7477816486634,15.4577692757783,15.3355799022669,12.7494840302545,12.7494840302545,14.6717650806881,12.7494840302545,12.7494840302545,15.7517785198249,14.6533889055644,16.2149515937291,12.7494840302545,12.7494840302545,12.7494840302545,15.3462115234704,12.7494840302545,12.7494840302545,15.1686263428325,13.2114159482895,14.3513604666179,13.5947710649731,12.7494840302545,12.7494840302545,15.905879176083,15.9404076801216,14.3909034559756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X - 13445,12.0807611913242,17.0007641586686,14.725905201155,17.9732416672348,15.850133207558,12.0807611913242,18.0837304164044,14.3894231123845,14.5554879330757,12.0807611913242,12.0807611913242,17.0391028357443,12.0807611913242,12.0807611913242,12.0807611913242,17.9182569829663,12.0807611913242,17.0499912322114,12.0807611913242,18.1644477364561,12.0807611913242,17.1497873166797,16.8806986762461,12.0807611913242,12.0807611913242,12.0807611913242,12.0807611913242,12.0807611913242,12.0807611913242,19.6005682914713,12.0807611913242,16.9883600103524,19.4047320253095,14.8668910791869,12.0807611913242,12.0807611913242,16.8685064002356,16.2143892642169,12.0807611913242,14.5998036039791,17.1135856825597,16.6301525562672,16.5211218412168,12.0807611913242,12.0807611913242,16.3031556007808,12.0807611913242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X - 13510,11.7147553780136,15.7518273321518,15.6953313442373,11.7147553780136,11.7147553780136,15.5252655559586,14.7304550907548,11.7147553780136,13.5821926379974,15.1907329008716,16.0307453555,15.8713244837868,11.7147553780136,13.9456829711661,11.7147553780136,11.7147553780136,17.7321429795756,15.7869284511141,14.5307236036673,15.7027162256931,12.7456419930886,14.1043080066777,11.7147553780136,14.0633542054847,14.8196629682262,18.5830995129664,11.7147553780136,11.7147553780136,14.6038945090406,14.9271503746927,15.4903877724185,16.3403728200997,11.7147553780136,11.7147553780136,11.7147553780136,13.9210775717322,11.7147553780136,11.7147553780136,14.1467082340956,11.7147553780136,14.468652658612,11.7147553780136,16.1005880313537,11.7147553780136,11.7147553780136,14.7457831636655,15.0603509859547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X - 13543,15.3671731284637,16.5273193450892,15.1924503265581,18.1516645146579,16.4809971524356,15.9727146853232,17.5861563421274,16.7442951622906,16.1914677151539,16.9040039968077,16.1333401984647,15.4197284036781,12.5252555601126,15.5349080220641,14.8219775023369,15.9569300298357,16.406413804384,15.989257360329,14.707659622975,17.2765975199284,12.5252555601126,15.1757014018936,15.9280740243696,15.6450522528518,14.7239206343226,15.9163223463016,12.5252555601126,16.6658459203193,16.30591602754,12.5252555601126,15.2496982947051,16.1160862679553,15.8577153931509,14.3933985021894,14.7673467316609,15.063432929524,12.5252555601126,12.5252555601126,12.5252555601126,14.8104024884774,16.5542127930936,15.9988284379648,14.7019943670301,15.5380594687642,12.5252555601126,16.4928986497264,15.0111973621298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X - 13557,12.1067877506562,12.1067877506562,15.6685743548029,13.9116962964983,12.1067877506562,14.4401004712676,12.1067877506562,14.0236134849415,16.5196800505339,12.1067877506562,12.1067877506562,12.1067877506562,12.1067877506562,14.1495531476001,14.9141603747551,12.1067877506562,12.1067877506562,15.5340297121356,13.8483817494947,12.1067877506562,14.067846561612,12.1067877506562,12.1067877506562,15.3240061406315,15.2707466521573,12.1067877506562,12.1067877506562,12.1067877506562,14.5858299487962,15.3843821769171,14.1920098477447,12.1067877506562,12.1067877506562,12.1067877506562,15.2867560569462,13.6243842506254,16.0054870477437,12.1067877506562,12.1067877506562,12.1067877506562,12.1067877506562,12.1067877506562,15.5198749325221,15.8942368169189,14.7613392733914,12.1067877506562,14.4834349804313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X - 13560,14.0463278039635,16.1789612835077,14.0463278039635,14.0463278039635,16.3982773411353,14.0463278039635,16.2318159225528,14.0463278039635,15.0664370382203,15.2634898258847,16.3986242499177,15.1924778033006,16.0586579591716,15.1473996479705,14.0463278039635,16.2846721022033,16.3637482991233,14.0463278039635,15.8823293332593,14.0463278039635,14.0463278039635,14.0463278039635,16.9118139982304,15.0557118138628,16.1512832344926,14.0463278039635,14.0463278039635,15.8614291634992,14.0463278039635,14.0463278039635,14.0463278039635,15.0838130530518,15.8435158198882,14.0463278039635,14.0463278039635,15.2411841234253,14.0463278039635,14.0463278039635,14.9549437791324,14.5789942963811,14.0463278039635,15.6159897188047,17.4412582788101,15.6744465321844,16.2183851867233,14.0463278039635,16.1995710287163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X - 13621,20.031634323905,19.5327993706798,16.4511324008546,19.7404953346146,20.167372374527,16.7027730224102,20.2109293750885,15.1841608541797,19.3900991449947,19.9040305847037,19.4147452325976,20.1375156626322,18.9075642344435,18.7064142665552,20.1285964321779,21.0515390111675,15.1841608541797,19.888608781405,18.4887254142581,20.2945456969084,18.7946900082133,18.7865700420048,20.3180826198966,19.1139305582106,20.7785696637336,19.4947786064146,20.0132021994829,17.7027534060906,19.905986641346,19.777261782376,17.79439086148,20.5945467661175,20.2200601307207,19.7807402649031,20.9301191194983,19.4507434948244,21.0084121262892,18.581311794259,19.5188147712507,18.6602257568075,19.7312077326958,18.6229983646826,19.2638163633382,20.0833557212465,19.3961829001633,19.4010771990994,19.2780633374864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
